Hybridization REF	GSM115896	GSM115897	GSM115898	GSM115899	GSM115900	GSM115901
Affymetrix:CompositeSequence:Mouse430A_2:1415820_x_at	0.001953	0.005859	0.067627	0.001221	0.01416	0.00293
Affymetrix:CompositeSequence:Mouse430A_2:1415821_at	0.001953	0.001221	0.00293	0.00415	0.010742	0.030273
Affymetrix:CompositeSequence:Mouse430A_2:1415822_at	0.00415	0.129639	0.19458	0.303711	0.171387	0.022705
Affymetrix:CompositeSequence:Mouse430A_2:1415823_at	0.72583	0.466064	0.633789	0.822754	0.466064	0.932373
Affymetrix:CompositeSequence:Mouse430A_2:1415824_at	0.144775	0.72583	0.398926	0.72583	0.943848	0.567627
Affymetrix:CompositeSequence:Mouse430A_2:1415825_s_at	0.149658	0.398926	0.080566	0.432373	0.334473	0.366211
Affymetrix:CompositeSequence:Mouse430A_2:1415826_at	0.000732	0.000244	0.067627	0.000244	0.001953	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415827_a_at	0.000732	0.000732	0.000244	0.001953	0.00293	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415828_a_at	0.000244	0.000244	0.000732	0.000732	0.000732	0.000732
Affymetrix:CompositeSequence:Mouse430A_2:1415829_at	0.000244	0.000244	0.001221	0.001221	0.00293	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415830_at	0.000244	0.000732	0.01416	0.01416	0.000244	0.000732
Affymetrix:CompositeSequence:Mouse430A_2:1415831_at	0.000244	0.00415	0.000244	0.000244	0.000732	0.001953
Affymetrix:CompositeSequence:Mouse430A_2:1415832_at	0.567627	0.634033	0.665527	0.780518	0.904785	0.35791
Affymetrix:CompositeSequence:Mouse430A_2:1415833_x_at	0.000244	0.000244	0.000244	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415834_at	0.696289	0.969727	0.884766	0.466064	0.601074	0.5
Affymetrix:CompositeSequence:Mouse430A_2:1415835_at	0.27417	0.398926	0.080566	0.149658	0.023682	0.111572
Affymetrix:CompositeSequence:Mouse430A_2:1415836_at	0.010742	0.366211	0.953857	0.753906	0.303711	0.865723
Affymetrix:CompositeSequence:Mouse430A_2:1415837_at	0.111572	0.567627	0.753906	0.432373	0.064941	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415838_at	0.01416	0.010742	0.018555	0.030273	0.053711	0.023926
Affymetrix:CompositeSequence:Mouse430A_2:1415839_a_at	0.000244	0.000244	0.000244	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415840_at	0.001953	0.008057	0.000732	0.077148	0.008057	0.01416
Affymetrix:CompositeSequence:Mouse430A_2:1415841_at	0.008057	0.00293	0.095215	0.010742	0.00415	0.030273
Affymetrix:CompositeSequence:Mouse430A_2:1415842_at	0.095215	0.633789	0.525391	0.303711	0.095215	0.303711
Affymetrix:CompositeSequence:Mouse430A_2:1415843_at	0.219482	0.753906	0.398926	0.688721	0.753906	0.932373
Affymetrix:CompositeSequence:Mouse430A_2:1415844_at	0.72583	0.780518	0.888428	0.696289	0.969727	0.828613
Affymetrix:CompositeSequence:Mouse430A_2:1415845_at	0.095215	0.633789	0.953857	0.056152	0.567627	0.80542
Affymetrix:CompositeSequence:Mouse430A_2:1415846_a_at	0.5	0.80542	0.303711	0.72583	0.171387	0.932373
Affymetrix:CompositeSequence:Mouse430A_2:1415847_at	0.559326	0.665527	0.753906	0.696289	0.962402	0.466064
Affymetrix:CompositeSequence:Mouse430A_2:1415848_at	0.72583	0.969727	0.45752	0.27417	0.696289	0.850342
Affymetrix:CompositeSequence:Mouse430A_2:1415849_s_at	0.000244	0.022705	0.01416	0.000244	0.000244	0.00415
Affymetrix:CompositeSequence:Mouse430A_2:1415850_at	0.000732	0.000244	0.000244	0.000732	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415851_a_at	0.000244	0.000244	0.010742	0.00415	0.00415	0.000732
Affymetrix:CompositeSequence:Mouse430A_2:1415852_at	0.000244	0.000244	0.00415	0.067627	0.111572	0.00293
Affymetrix:CompositeSequence:Mouse430A_2:1415853_at	0.366211	0.623535	0.246094	0.366211	0.111572	0.780518
Affymetrix:CompositeSequence:Mouse430A_2:1415854_at	0.171387	0.273926	0.989258	0.533936	0.065186	0.149658
Affymetrix:CompositeSequence:Mouse430A_2:1415855_at	0.171387	0.334473	0.533936	0.27417	0.19458	0.213379
Affymetrix:CompositeSequence:Mouse430A_2:1415856_at	0.000244	0.000244	0.000732	0.005371	0.000732	0.688477
Affymetrix:CompositeSequence:Mouse430A_2:1415857_at	0.000244	0.000244	0.046143	0.008057	0.398926	0.149658
Affymetrix:CompositeSequence:Mouse430A_2:1415858_at	0.001953	0.001953	0.037598	0.005859	0.023926	0.00293
Affymetrix:CompositeSequence:Mouse430A_2:1415859_at	0.001953	0.037598	0.056152	0.030273	0.046143	0.018555
Affymetrix:CompositeSequence:Mouse430A_2:1415860_at	0.067627	0.095215	0.043701	0.008057	0.023926	0.010742
Affymetrix:CompositeSequence:Mouse430A_2:1415861_at	0.19458	0.969727	0.850342	0.77417	0.533936	0.067627
Affymetrix:CompositeSequence:Mouse430A_2:1415862_at	0.665527	0.994141	0.389893	0.665527	0.625488	0.533936
Affymetrix:CompositeSequence:Mouse430A_2:1415863_at	0.000244	0.000244	0.000244	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415864_at	0.366211	0.06543	0.919434	0.111572	0.98584	0.080566
Affymetrix:CompositeSequence:Mouse430A_2:1415865_s_at	0.454834	0.000732	0.398926	0.144531	0.941162	0.001953
Affymetrix:CompositeSequence:Mouse430A_2:1415866_at	0.129639	0.023926	0.080566	0.046143	0.111572	0.030273
Affymetrix:CompositeSequence:Mouse430A_2:1415867_at	0.000732	0.000244	0.000244	0.000244	0.000732	0.000732
Affymetrix:CompositeSequence:Mouse430A_2:1415868_at	0.601074	0.962402	0.991943	0.432373	0.991943	0.798584
Affymetrix:CompositeSequence:Mouse430A_2:1415869_a_at	0.27417	0.078369	0.27417	0.246094	0.696289	0.171387
Affymetrix:CompositeSequence:Mouse430A_2:1415870_at	0.171387	0.018555	0.171387	0.080566	0.023926	0.194092
Affymetrix:CompositeSequence:Mouse430A_2:1415871_at	0.5	0.72583	0.303711	0.665527	0.525391	0.969727
Affymetrix:CompositeSequence:Mouse430A_2:1415872_at	0.000244	0.000244	0.000244	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415873_a_at	0.000732	0.007568	0.046143	0.008057	0.030273	0.023926
Affymetrix:CompositeSequence:Mouse430A_2:1415874_at	0.567627	0.557373	0.533936	0.27417	0.953857	0.870361
Affymetrix:CompositeSequence:Mouse430A_2:1415875_at	0.001221	0.295898	0.023926	0.046143	0.017578	0.067627
Affymetrix:CompositeSequence:Mouse430A_2:1415876_a_at	0.000244	0.000244	0.000244	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415877_at	0.72583	0.888428	0.850342	0.633789	0.888428	0.303711
Affymetrix:CompositeSequence:Mouse430A_2:1415878_at	0.149658	0.27417	0.601074	0.067627	0.5	0.72583
Affymetrix:CompositeSequence:Mouse430A_2:1415879_a_at	0.000244	0.000244	0.000244	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415880_a_at	0.000732	0.056152	0.018555	0.005859	0.018555	0.008057
Affymetrix:CompositeSequence:Mouse430A_2:1415881_at	0.001953	0.00293	0.056152	0.005859	0.567627	0.001953
Affymetrix:CompositeSequence:Mouse430A_2:1415882_at	0.000732	0.005859	0.008057	0.005859	0.01416	0.008057
Affymetrix:CompositeSequence:Mouse430A_2:1415883_a_at	0.850342	0.962402	0.904785	0.398926	0.601074	0.969727
Affymetrix:CompositeSequence:Mouse430A_2:1415884_at	0.533936	0.828613	0.753906	0.533936	0.72583	0.71875
Affymetrix:CompositeSequence:Mouse430A_2:1415885_at	0.99707	0.633789	0.780518	0.219482	0.219482	0.696289
Affymetrix:CompositeSequence:Mouse430A_2:1415886_at	0.398926	0.533936	0.633789	0.366211	0.334473	0.466064
Affymetrix:CompositeSequence:Mouse430A_2:1415887_at	0.080566	0.01001	0.023926	0.030273	0.018555	0.303711
Affymetrix:CompositeSequence:Mouse430A_2:1415888_at	0.095215	0.129639	0.19458	0.398926	0.366211	0.466064
Affymetrix:CompositeSequence:Mouse430A_2:1415889_a_at	0.008057	0.037598	0.00293	0.000732	0.000732	0.067627
Affymetrix:CompositeSequence:Mouse430A_2:1415890_at	0.5	0.018555	0.091553	0.754395	0.828613	0.19458
Affymetrix:CompositeSequence:Mouse430A_2:1415891_at	0.023926	0.149658	0.030273	0.023926	0.095215	0.023926
Affymetrix:CompositeSequence:Mouse430A_2:1415892_at	0.095215	0.00415	0.633789	0.525635	0.633789	0.056152
Affymetrix:CompositeSequence:Mouse430A_2:1415893_at	0.919434	0.219482	0.633789	0.72583	0.491699	0.953857
Affymetrix:CompositeSequence:Mouse430A_2:1415894_at	0.334473	0.559082	0.27417	0.219482	0.525391	0.5
Affymetrix:CompositeSequence:Mouse430A_2:1415895_at	0.27417	0.753906	0.773682	0.334473	0.72583	0.149658
Affymetrix:CompositeSequence:Mouse430A_2:1415896_x_at	0.303711	0.904785	0.850342	0.303711	0.919434	0.633789
Affymetrix:CompositeSequence:Mouse430A_2:1415897_a_at	0.533936	0.633789	0.5	0.625244	0.80542	0.219482
Affymetrix:CompositeSequence:Mouse430A_2:1415898_at	0.567627	0.432373	0.029053	0.053467	0.030273	0.018555
Affymetrix:CompositeSequence:Mouse430A_2:1415899_at	0.567627	0.696289	0.960693	0.904785	0.888428	0.976074
Affymetrix:CompositeSequence:Mouse430A_2:1415900_a_at	0.149658	0.129639	0.239502	0.00415	0.432373	0.165771
Affymetrix:CompositeSequence:Mouse430A_2:1415901_at	0.753906	0.246094	0.334473	0.80542	0.780518	0.056152
Affymetrix:CompositeSequence:Mouse430A_2:1415902_at	0.591309	0.696289	0.665527	0.030273	0.023926	0.056152
Affymetrix:CompositeSequence:Mouse430A_2:1415903_at	0.000732	0.19458	0.018555	0.008057	0.111572	0.046143
Affymetrix:CompositeSequence:Mouse430A_2:1415904_at	0.000732	0.559082	0.870361	0.303711	0.095215	0.095215
Affymetrix:CompositeSequence:Mouse430A_2:1415905_at	0.98584	0.828613	0.888428	0.919434	0.900635	0.850342
Affymetrix:CompositeSequence:Mouse430A_2:1415906_at	0.000244	0.000244	0.000244	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415907_at	0.008057	0.010742	0.064453	0.067627	0.067627	0.432373
Affymetrix:CompositeSequence:Mouse430A_2:1415908_at	0.398926	0.080566	0.696289	0.219482	0.976074	0.601074
Affymetrix:CompositeSequence:Mouse430A_2:1415909_at	0.000244	0.008057	0.056152	0.046143	0.018555	0.00415
Affymetrix:CompositeSequence:Mouse430A_2:1415910_s_at	0.246094	0.046143	0.246094	0.213379	0.095215	0.01416
Affymetrix:CompositeSequence:Mouse430A_2:1415911_at	0.001221	0.001953	0.01416	0.095215	0.171387	0.030273
Affymetrix:CompositeSequence:Mouse430A_2:1415912_a_at	0.030273	0.056152	0.567627	0.432373	0.5	0.046143
Affymetrix:CompositeSequence:Mouse430A_2:1415913_at	0.005859	0.19458	0.665527	0.466064	0.567627	0.432373
Affymetrix:CompositeSequence:Mouse430A_2:1415914_at	0.00415	0.001953	0.00415	0.018555	0.046143	0.01416
Affymetrix:CompositeSequence:Mouse430A_2:1415915_at	0.000244	0.001221	0.000244	0.000244	0.00415	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415916_a_at	0.00415	0.00293	0.056152	0.149658	0.171387	0.00415
Affymetrix:CompositeSequence:Mouse430A_2:1415917_at	0.001221	0.001221	0.046143	0.129639	0.366211	0.00293
Affymetrix:CompositeSequence:Mouse430A_2:1415918_a_at	0.030273	0.398926	0.046143	0.303711	0.067627	0.037598
Affymetrix:CompositeSequence:Mouse430A_2:1415919_at	0.5	0.919434	0.533936	0.27417	0.043945	0.432373
Affymetrix:CompositeSequence:Mouse430A_2:1415920_at	0.000244	0.000732	0.007813	0.000244	0.00293	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415921_a_at	0.665527	0.171387	0.149658	0.850342	0.828613	0.219482
Affymetrix:CompositeSequence:Mouse430A_2:1415922_s_at	0.056152	0.753906	0.466064	0.633789	0.71875	0.391113
Affymetrix:CompositeSequence:Mouse430A_2:1415923_at	0.398926	0.960449	0.533936	0.013672	0.696289	0.953857
Affymetrix:CompositeSequence:Mouse430A_2:1415924_at	0.149658	0.266113	0.149658	0.567627	0.219482	0.149658
Affymetrix:CompositeSequence:Mouse430A_2:1415925_a_at	0.000244	0.080566	0.00293	0.000244	0.27417	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415926_at	0.000244	0.567627	0.023926	0.008057	0.303711	0.010742
Affymetrix:CompositeSequence:Mouse430A_2:1415927_at	0.001221	0.962402	0.943848	0.52417	0.466064	0.780518
Affymetrix:CompositeSequence:Mouse430A_2:1415928_a_at	0.000732	0.00293	0.001953	0.000732	0.005859	0.000732
Affymetrix:CompositeSequence:Mouse430A_2:1415929_at	0.129639	0.129639	0.219482	0.665527	0.968506	0.046143
Affymetrix:CompositeSequence:Mouse430A_2:1415930_a_at	0.000732	0.000244	0.018555	0.018555	0.001953	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415931_at	0.901123	0.753906	0.303711	0.633789	0.5	0.358643
Affymetrix:CompositeSequence:Mouse430A_2:1415932_x_at	0.80542	0.366211	0.850342	0.753906	0.72583	0.533936
Affymetrix:CompositeSequence:Mouse430A_2:1415933_a_at	0.000244	0.001221	0.001221	0.000244	0.000732	0.000732
Affymetrix:CompositeSequence:Mouse430A_2:1415934_at	0.046143	0.030273	0.111572	0.095215	0.095215	0.466064
Affymetrix:CompositeSequence:Mouse430A_2:1415935_at	0.52417	0.213135	0.080566	0.366211	0.107178	0.19458
Affymetrix:CompositeSequence:Mouse430A_2:1415936_at	0.870361	0.056152	0.00415	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415937_s_at	0.111572	0.165527	0.212891	0.149658	0.246094	0.366211
Affymetrix:CompositeSequence:Mouse430A_2:1415938_at	0.366211	0.466064	0.171387	0.72583	0.601074	0.969727
Affymetrix:CompositeSequence:Mouse430A_2:1415939_at	0.095215	0.056152	0.398926	0.001953	0.19458	0.129639
Affymetrix:CompositeSequence:Mouse430A_2:1415940_at	0.018555	0.533936	0.780518	0.056152	0.916016	0.961182
Affymetrix:CompositeSequence:Mouse430A_2:1415941_s_at	0.008057	0.001953	0.334473	0.023926	0.27417	0.303711
Affymetrix:CompositeSequence:Mouse430A_2:1415942_at	0.000244	0.000244	0.000244	0.000732	0.000244	0.000732
Affymetrix:CompositeSequence:Mouse430A_2:1415943_at	0.870361	0.99707	0.919434	0.111572	0.953857	0.944092
Affymetrix:CompositeSequence:Mouse430A_2:1415944_at	0.27417	0.870361	0.466064	0.149658	0.601074	0.696289
Affymetrix:CompositeSequence:Mouse430A_2:1415945_at	0.149658	0.432373	0.960205	0.828613	0.888428	0.80542
Affymetrix:CompositeSequence:Mouse430A_2:1415946_at	0.111572	0.19458	0.99707	0.625244	0.633789	0.491699
Affymetrix:CompositeSequence:Mouse430A_2:1415947_at	0.00415	0.27417	0.01416	0.080566	0.171387	0.27417
Affymetrix:CompositeSequence:Mouse430A_2:1415948_at	0.111572	0.008057	0.056152	0.010742	0.080566	0.037598
Affymetrix:CompositeSequence:Mouse430A_2:1415949_at	0.165283	0.149658	0.213379	0.046143	0.798584	0.218994
Affymetrix:CompositeSequence:Mouse430A_2:1415950_a_at	0.27417	0.19458	0.27417	0.129639	0.129639	0.219482
Affymetrix:CompositeSequence:Mouse430A_2:1415951_at	0.696289	0.466064	0.466064	0.72583	0.246094	0.212646
Affymetrix:CompositeSequence:Mouse430A_2:1415952_at	0.366211	0.149658	0.633789	0.5	0.533936	0.696289
Affymetrix:CompositeSequence:Mouse430A_2:1415953_s_at	0.246094	0.19458	0.366211	0.046143	0.129639	0.219482
Affymetrix:CompositeSequence:Mouse430A_2:1415954_at	0.056152	0.246094	0.888428	0.219482	0.633789	0.665527
Affymetrix:CompositeSequence:Mouse430A_2:1415955_x_at	0.00415	0.005859	0.095215	0.00415	0.053467	0.01416
Affymetrix:CompositeSequence:Mouse430A_2:1415956_a_at	0.466064	0.432373	0.219482	0.246094	0.865479	0.665527
Affymetrix:CompositeSequence:Mouse430A_2:1415957_a_at	0.00415	0.001221	0.00415	0.005859	0.27417	0.056152
Affymetrix:CompositeSequence:Mouse430A_2:1415958_at	0.828613	0.953857	0.665527	0.72583	0.665527	0.753906
Affymetrix:CompositeSequence:Mouse430A_2:1415959_at	0.932373	0.870361	0.780518	0.780518	0.533936	0.567627
Affymetrix:CompositeSequence:Mouse430A_2:1415960_at	0.888428	0.219482	0.753906	0.940674	0.932373	0.888428
Affymetrix:CompositeSequence:Mouse430A_2:1415961_at	0.01416	0.056152	0.665527	0.149658	0.171387	0.334473
Affymetrix:CompositeSequence:Mouse430A_2:1415962_at	0.000244	0.000244	0.000732	0.000244	0.00293	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415963_at	0.010742	0.001953	0.19458	0.095215	0.013672	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415964_at	0.067627	0.000244	0.000244	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415965_at	0.91626	0.753906	0.111572	0.149658	0.601074	0.24585
Affymetrix:CompositeSequence:Mouse430A_2:1415966_a_at	0.001465	0.000488	0.021484	0.047363	0.003906	0.001465
Affymetrix:CompositeSequence:Mouse430A_2:1415967_at	0.000732	0.000244	0.00415	0.000732	0.000732	0.000732
Affymetrix:CompositeSequence:Mouse430A_2:1415968_a_at	0.077148	0.968506	0.822754	0.74707	0.27417	0.27417
Affymetrix:CompositeSequence:Mouse430A_2:1415969_s_at	0.870361	0.962402	0.941162	0.981445	0.981445	0.974854
Affymetrix:CompositeSequence:Mouse430A_2:1415970_at	0.010742	0.008057	0.01416	0.01416	0.00415	0.056152
Affymetrix:CompositeSequence:Mouse430A_2:1415971_at	0.036133	0.129639	0.19458	0.044434	0.5	0.19458
Affymetrix:CompositeSequence:Mouse430A_2:1415972_at	0.633789	0.932373	0.19458	0.828613	0.334473	0.334473
Affymetrix:CompositeSequence:Mouse430A_2:1415973_at	0.525391	0.80542	0.19458	0.366211	0.391113	0.334473
Affymetrix:CompositeSequence:Mouse430A_2:1415974_at	0.828613	0.919434	0.5	0.696289	0.601074	0.72583
Affymetrix:CompositeSequence:Mouse430A_2:1415975_at	0.303711	0.303711	0.780518	0.005859	0.389893	0.303711
Affymetrix:CompositeSequence:Mouse430A_2:1415976_a_at	0.398926	0.828613	0.960449	0.432373	0.296143	0.780518
Affymetrix:CompositeSequence:Mouse430A_2:1415977_at	0.067627	0.19458	0.149658	0.018555	0.037598	0.246094
Affymetrix:CompositeSequence:Mouse430A_2:1415978_at	0.056152	0.904785	0.219482	0.533936	0.491699	0.424072
Affymetrix:CompositeSequence:Mouse430A_2:1415979_x_at	0.000244	0.000244	0.000244	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415980_at	0.000244	0.000732	0.018555	0.008057	0.01416	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415981_at	0.010742	0.007568	0.01416	0.095215	0.037598	0.010742
Affymetrix:CompositeSequence:Mouse430A_2:1415982_at	0.108154	0.030273	0.037598	0.010742	0.000244	0.010742
Affymetrix:CompositeSequence:Mouse430A_2:1415983_at	0.000244	0.000244	0.000244	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415984_at	0.001953	0.000244	0.001221	0.000732	0.010742	0.005859
Affymetrix:CompositeSequence:Mouse430A_2:1415985_at	0.008057	0.129639	0.00415	0.010742	0.067627	0.5
Affymetrix:CompositeSequence:Mouse430A_2:1415986_at	0.008057	0.171387	0.010742	0.5	0.466064	0.219482
Affymetrix:CompositeSequence:Mouse430A_2:1415987_at	0.246094	0.111572	0.01416	0.00415	0.010742	0.80542
Affymetrix:CompositeSequence:Mouse430A_2:1415988_at	0.398926	0.870361	0.030273	0.01416	0.219482	0.080566
Affymetrix:CompositeSequence:Mouse430A_2:1415989_at	0.601074	0.72583	0.432373	0.303711	0.171387	0.780518
Affymetrix:CompositeSequence:Mouse430A_2:1415990_at	0.000244	0.000244	0.000732	0.000732	0.000732	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415991_a_at	0.080566	0.366211	0.246094	0.018555	0.696289	0.19458
Affymetrix:CompositeSequence:Mouse430A_2:1415992_at	0.00415	0.017334	0.037598	0.239258	0.334473	0.334473
Affymetrix:CompositeSequence:Mouse430A_2:1415993_at	0.018555	0.303711	0.601074	0.219482	0.095215	0.165771
Affymetrix:CompositeSequence:Mouse430A_2:1415994_at	0.976074	0.219482	0.525635	0.753906	0.74707	0.753906
Affymetrix:CompositeSequence:Mouse430A_2:1415995_at	0.008057	0.870361	0.046143	0.000244	0.19458	0.432373
Affymetrix:CompositeSequence:Mouse430A_2:1415996_at	0.000244	0.000244	0.000244	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1415997_at	0.010498	0.780518	0.888428	0.696289	0.533936	0.976074
Affymetrix:CompositeSequence:Mouse430A_2:1415998_at	0.000732	0.067627	0.32666	0.00293	0.000244	0.030273
Affymetrix:CompositeSequence:Mouse430A_2:1415999_at	0.27417	0.780518	0.567627	0.567627	0.601074	0.149658
Affymetrix:CompositeSequence:Mouse430A_2:1416000_a_at	0.000244	0.000244	0.000244	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1416001_a_at	0.366211	0.398926	0.80542	0.633789	0.398926	0.303711
Affymetrix:CompositeSequence:Mouse430A_2:1416002_x_at	0.334473	0.466064	0.953857	0.80542	0.633789	0.753906
Affymetrix:CompositeSequence:Mouse430A_2:1416003_at	0.850342	0.888428	0.466064	0.625977	0.80542	0.888428
Affymetrix:CompositeSequence:Mouse430A_2:1416004_at	0.000244	0.000732	0.000244	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1416005_at	0.000244	0.000244	0.000244	0.000244	0.000244	0.000732
Affymetrix:CompositeSequence:Mouse430A_2:1416006_at	0.19458	0.303711	0.00293	0.19458	0.592773	0.129639
Affymetrix:CompositeSequence:Mouse430A_2:1416007_at	0.000244	0.000732	0.000244	0.000732	0.000244	0.001221
Affymetrix:CompositeSequence:Mouse430A_2:1416008_at	0.000244	0.000244	0.001953	0.001221	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1416009_at	0.037598	0.432373	0.533936	0.633789	0.171387	0.72583
Affymetrix:CompositeSequence:Mouse430A_2:1416010_a_at	0.334473	0.334473	0.870361	0.870361	0.932373	0.559326
Affymetrix:CompositeSequence:Mouse430A_2:1416011_x_at	0.149658	0.010742	0.823486	0.171387	0.390137	0.030273
Affymetrix:CompositeSequence:Mouse430A_2:1416012_at	0.601074	0.633789	0.111572	0.398926	0.780518	0.246094
Affymetrix:CompositeSequence:Mouse430A_2:1416013_at	0.000244	0.023926	0.601074	0.008057	0.466064	0.72583
Affymetrix:CompositeSequence:Mouse430A_2:1416014_at	0.00415	0.000244	0.029053	0.001953	0.001953	0.018555
Affymetrix:CompositeSequence:Mouse430A_2:1416015_s_at	0.001953	0.005859	0.030273	0.001953	0.01416	0.001221
Affymetrix:CompositeSequence:Mouse430A_2:1416016_at	0.008057	0.008057	0.046143	0.000244	0.022461	0.000732
Affymetrix:CompositeSequence:Mouse430A_2:1416017_at	0.008057	0.01416	0.129639	0.023926	0.056152	0.095215
Affymetrix:CompositeSequence:Mouse430A_2:1416018_at	0.013672	0.466064	0.665527	0.111572	0.696289	0.5
Affymetrix:CompositeSequence:Mouse430A_2:1416019_at	0.171387	0.601074	0.095215	0.456543	0.953857	0.067627
Affymetrix:CompositeSequence:Mouse430A_2:1416020_a_at	0.149658	0.303711	0.334473	0.018555	0.665527	0.726318
Affymetrix:CompositeSequence:Mouse430A_2:1416021_a_at	0.129639	0.111572	0.753906	0.046143	0.968506	0.559082
Affymetrix:CompositeSequence:Mouse430A_2:1416022_at	0.005859	0.01416	0.19458	0.005859	0.000244	0.533936
