Hybridization REF	GSM115896	GSM115897	GSM115898	GSM115899	GSM115900	GSM115901
Affymetrix:CompositeSequence:Mouse430A_2:1452188_at	1496.2	2329.3	640.2	1318.4	2303.4	247.8
Affymetrix:CompositeSequence:Mouse430A_2:1452189_at	3549.1	2879.9	1575	4810	4913	1351.9
Affymetrix:CompositeSequence:Mouse430A_2:1452190_at	1288.6	2274.5	4492.7	2128.4	5157.9	3841.7
Affymetrix:CompositeSequence:Mouse430A_2:1452191_at	171.1	107.4	1371.2	76.9	1028.8	932.9
Affymetrix:CompositeSequence:Mouse430A_2:1452192_at	3173.6	1021.3	1342.7	1252	86.3	202.6
Affymetrix:CompositeSequence:Mouse430A_2:1452193_a_at	2407.9	4049	2515.4	4596.8	3520.8	1397.4
Affymetrix:CompositeSequence:Mouse430A_2:1452194_at	4029.2	6512	838.1	3253.1	3262.9	2681.4
Affymetrix:CompositeSequence:Mouse430A_2:1452195_s_at	10529.6	13857.6	9302.8	8265.9	8986.7	15958.4
Affymetrix:CompositeSequence:Mouse430A_2:1452196_a_at	5486.3	412.4	56.4	245.7	234.9	50.5
Affymetrix:CompositeSequence:Mouse430A_2:1452197_at	30755.7	46151.2	23812.7	23009.8	25026.9	5296.8
Affymetrix:CompositeSequence:Mouse430A_2:1452198_at	3791.4	4539.2	4917.3	6122.2	2548.8	8869.2
Affymetrix:CompositeSequence:Mouse430A_2:1452199_at	4229.4	10698.8	3574.4	6860.6	191.9	7988.2
Affymetrix:CompositeSequence:Mouse430A_2:1452200_at	13507.2	9476.9	7564.8	15185.1	5294.7	2732.3
Affymetrix:CompositeSequence:Mouse430A_2:1452201_at	1194.1	744	1060.9	935.8	259.3	803.3
Affymetrix:CompositeSequence:Mouse430A_2:1452202_at	3198	2403.4	2998.7	971.3	1261.8	113.5
Affymetrix:CompositeSequence:Mouse430A_2:1452203_at	1772.9	1896.9	1217.6	538	1999.9	3217.8
Affymetrix:CompositeSequence:Mouse430A_2:1452204_at	112.9	1447.7	125.7	71	241.2	71
Affymetrix:CompositeSequence:Mouse430A_2:1452205_x_at	336297.1	297460.5	326268.8	162267.2	126731.7	15023
Affymetrix:CompositeSequence:Mouse430A_2:1452206_at	31249.2	22678.8	24689.3	21134.7	22814.4	8791.1
Affymetrix:CompositeSequence:Mouse430A_2:1452207_at	4343.9	3393.7	2538.2	1376	2827.8	2001.5
Affymetrix:CompositeSequence:Mouse430A_2:1452208_at	1543.8	122.6	3120.1	1006.7	209.1	945.6
Affymetrix:CompositeSequence:Mouse430A_2:1452209_at	2771.2	3138	3723	2628.2	193.5	1100
Affymetrix:CompositeSequence:Mouse430A_2:1452210_at	514.7	30.4	237.1	262.1	203.4	113.5
Affymetrix:CompositeSequence:Mouse430A_2:1452211_at	1114	2094	2714.7	2272.6	1388.5	1547.5
Affymetrix:CompositeSequence:Mouse430A_2:1452212_at	1368.5	227.3	299.6	2532	3638.1	1591.5
Affymetrix:CompositeSequence:Mouse430A_2:1452213_at	3205.1	1398.2	2463.1	1539.7	550.5	1783.6
Affymetrix:CompositeSequence:Mouse430A_2:1452214_at	15255	12524.7	8094	12173.6	16493.2	18942.2
Affymetrix:CompositeSequence:Mouse430A_2:1452215_at	1532	1679	1010.2	607	1807.4	1322.5
Affymetrix:CompositeSequence:Mouse430A_2:1452216_at	298.4	1696	100.5	506.2	458	1331.1
Affymetrix:CompositeSequence:Mouse430A_2:1452217_at	23984.7	18761.6	8462.7	8113.1	6811.6	10708.5
Affymetrix:CompositeSequence:Mouse430A_2:1452218_at	38.1	100.5	2708.8	2014.1	1332.3	103.4
Affymetrix:CompositeSequence:Mouse430A_2:1452219_at	2023	1573.6	609.9	3304.8	401	1338.2
Affymetrix:CompositeSequence:Mouse430A_2:1452220_at	1296.9	87.1	1056.2	2203.5	618.9	938.8
Affymetrix:CompositeSequence:Mouse430A_2:1452221_a_at	2677.7	3680	9230.8	3704	4436.8	3493.2
Affymetrix:CompositeSequence:Mouse430A_2:1452222_at	40762.1	57931.9	45371.5	36869.5	17761.6	5029.4
Affymetrix:CompositeSequence:Mouse430A_2:1452223_s_at	3017	2093.6	3023.8	139.6	5568.8	1937.1
Affymetrix:CompositeSequence:Mouse430A_2:1452224_at	1866	1156.9	2434	1100.7	3218.2	2087.7
Affymetrix:CompositeSequence:Mouse430A_2:1452225_at	1233.1	732	830.1	1393.1	931.1	1798.3
Affymetrix:CompositeSequence:Mouse430A_2:1452226_at	1120.5	1099.5	126.2	2463.6	2865.9	1382.5
Affymetrix:CompositeSequence:Mouse430A_2:1452227_at	667	145.5	1282.3	1539.5	231.8	349.6
Affymetrix:CompositeSequence:Mouse430A_2:1452228_at	1430.7	1216.6	1902.2	1151.7	369.9	836.5
Affymetrix:CompositeSequence:Mouse430A_2:1452229_at	77.1	326.6	2024.8	253.8	702.2	805
Affymetrix:CompositeSequence:Mouse430A_2:1452230_at	2903.1	462.2	63.1	2947	509.6	1739.3
Affymetrix:CompositeSequence:Mouse430A_2:1452231_x_at	54228.5	43558.8	34791.9	52451.9	40217.9	58875
Affymetrix:CompositeSequence:Mouse430A_2:1452232_at	263.7	957.4	679.6	810.8	1670.3	587.5
Affymetrix:CompositeSequence:Mouse430A_2:1452233_at	119	3974.7	2549.9	6625.9	3160.9	3241
Affymetrix:CompositeSequence:Mouse430A_2:1452234_s_at	931.1	1140.3	84.5	76.2	1037.5	1435.3
Affymetrix:CompositeSequence:Mouse430A_2:1452235_at	43.5	179.6	81.7	61.3	791.6	62.3
Affymetrix:CompositeSequence:Mouse430A_2:1452236_at	23199.3	18030.4	18527.6	18256.4	15337.5	9092.8
Affymetrix:CompositeSequence:Mouse430A_2:1452237_at	1219.2	2633.8	1178.7	1117.6	429.3	933.8
Affymetrix:CompositeSequence:Mouse430A_2:1452238_at	1701.1	1465.4	2016.7	591.8	471.7	538.1
Affymetrix:CompositeSequence:Mouse430A_2:1452239_at	609.1	1146.1	710.3	1177	1024.8	1502.1
Affymetrix:CompositeSequence:Mouse430A_2:1452240_at	374.2	655.3	323.5	816.4	34.9	1377.8
Affymetrix:CompositeSequence:Mouse430A_2:1452241_at	3374.4	1792.2	6411	3195.8	3802.8	2889.2
Affymetrix:CompositeSequence:Mouse430A_2:1452242_at	464	405.5	1182.7	758	718.1	1503.6
Affymetrix:CompositeSequence:Mouse430A_2:1452243_at	190.7	142.9	2077.3	2067.1	504.2	1461.7
Affymetrix:CompositeSequence:Mouse430A_2:1452244_at	1078.9	1640.7	1224.9	1063.6	1423.9	1636.2
Affymetrix:CompositeSequence:Mouse430A_2:1452245_at	544.6	893.8	313	94.5	830.7	124.9
Affymetrix:CompositeSequence:Mouse430A_2:1452246_at	7991.6	9029.3	7116.8	7300.9	7094.3	8328.8
Affymetrix:CompositeSequence:Mouse430A_2:1452247_at	1278.3	1064.5	21	518.9	168.5	1050.4
Affymetrix:CompositeSequence:Mouse430A_2:1452248_at	1666.7	255.3	225.2	811.2	746.9	368.4
Affymetrix:CompositeSequence:Mouse430A_2:1452249_at	862.8	240.6	1645.2	168.7	152.7	188.5
Affymetrix:CompositeSequence:Mouse430A_2:1452250_a_at	751.6	263	383.3	594.5	678.2	119.4
Affymetrix:CompositeSequence:Mouse430A_2:1452251_at	579.6	24.6	2592.5	1237	739.8	1058.8
Affymetrix:CompositeSequence:Mouse430A_2:1452252_at	22998.8	22503	2820.3	4323.9	4299.6	6700
Affymetrix:CompositeSequence:Mouse430A_2:1452253_at	649	823.7	297.6	440.9	110.6	41.9
Affymetrix:CompositeSequence:Mouse430A_2:1452254_at	5552.8	1139.9	1041.6	334.9	2329.9	5556.4
Affymetrix:CompositeSequence:Mouse430A_2:1452255_at	2798.2	2814.5	3047.2	2292.3	1593.3	3337.9
Affymetrix:CompositeSequence:Mouse430A_2:1452256_at	736.4	1444.1	1585.2	510.8	1204.1	1439.7
Affymetrix:CompositeSequence:Mouse430A_2:1452257_at	682.7	384.4	53.1	1486.7	866.6	604.3
Affymetrix:CompositeSequence:Mouse430A_2:1452258_at	2945.4	5917.2	1609.9	2774	160.7	3954.5
Affymetrix:CompositeSequence:Mouse430A_2:1452259_at	16140.2	22029	8187.1	5291.4	7795.6	7235
Affymetrix:CompositeSequence:Mouse430A_2:1452260_at	624.6	242.2	653.9	133.6	291.3	371.2
Affymetrix:CompositeSequence:Mouse430A_2:1452261_at	2787.1	4383.7	4611.1	2530.2	5794.1	2194
Affymetrix:CompositeSequence:Mouse430A_2:1452262_at	2038.1	1366.2	3030.9	3450.6	2785.1	243.9
Affymetrix:CompositeSequence:Mouse430A_2:1452263_at	482.4	77.9	1260.1	642.5	141.2	24.4
Affymetrix:CompositeSequence:Mouse430A_2:1452264_at	844.9	1012.2	1376.8	1413.3	2033	259.7
Affymetrix:CompositeSequence:Mouse430A_2:1452265_at	550.8	576.4	2005.1	6539.4	2264.1	1713.6
Affymetrix:CompositeSequence:Mouse430A_2:1452266_at	11504.7	9812.2	8503.4	8961	16846.5	16727.8
Affymetrix:CompositeSequence:Mouse430A_2:1452267_at	153.3	1271.1	818.3	902.8	2953.8	152.8
Affymetrix:CompositeSequence:Mouse430A_2:1452268_at	741.9	829.9	1365.4	825	2469.8	2520.8
Affymetrix:CompositeSequence:Mouse430A_2:1452269_at	799.4	1666.2	1956.8	934.9	468.3	1106.3
Affymetrix:CompositeSequence:Mouse430A_2:1452270_s_at	92.8	201.9	1403.6	390.6	2479.4	183.4
Affymetrix:CompositeSequence:Mouse430A_2:1452271_at	416	608.1	1045.2	1300.9	1114	1022.5
Affymetrix:CompositeSequence:Mouse430A_2:1452272_a_at	1469.8	1155.1	164.2	1607.1	211.5	1579.4
Affymetrix:CompositeSequence:Mouse430A_2:1452273_at	39.4	44.7	172.7	464	858	149.1
Affymetrix:CompositeSequence:Mouse430A_2:1452274_at	1940.3	1282.5	3522.1	1748.2	1416.3	581.3
Affymetrix:CompositeSequence:Mouse430A_2:1452275_at	167.8	1118.7	2058.4	508.9	467	596.2
Affymetrix:CompositeSequence:Mouse430A_2:1452276_at	3184.2	2279	1960.8	2381	2759.6	4075
Affymetrix:CompositeSequence:Mouse430A_2:1452277_at	193.1	21.3	90.8	324	98.2	40
Affymetrix:CompositeSequence:Mouse430A_2:1452278_a_at	1001.1	191.3	98.8	136.8	2955.8	442.9
Affymetrix:CompositeSequence:Mouse430A_2:1452279_at	746.8	599.9	1859.2	1543.2	646.7	489.5
Affymetrix:CompositeSequence:Mouse430A_2:1452280_at	164.3	476	54.6	246.2	2131.5	1649.7
Affymetrix:CompositeSequence:Mouse430A_2:1452281_at	71.6	593.1	1245.7	574.7	1033.8	65.8
Affymetrix:CompositeSequence:Mouse430A_2:1452282_at	636.1	129.9	363.8	41.7	1243	3215.7
Affymetrix:CompositeSequence:Mouse430A_2:1452283_at	533.9	3848.1	1871.4	184.1	1416.5	1281.8
Affymetrix:CompositeSequence:Mouse430A_2:1452284_at	73.6	719	94	53.3	300.7	37.1
Affymetrix:CompositeSequence:Mouse430A_2:1452285_a_at	71689.8	77841.7	64627.1	74099.9	64156.5	56173.6
Affymetrix:CompositeSequence:Mouse430A_2:1452286_at	4702.6	4989.8	2278.6	2748.5	3288.4	4615.4
Affymetrix:CompositeSequence:Mouse430A_2:1452287_at	55.3	457.3	87.2	1083.5	70.7	72.1
Affymetrix:CompositeSequence:Mouse430A_2:1452288_at	2054.9	1291.3	2561.8	1066.4	2183.9	706.9
Affymetrix:CompositeSequence:Mouse430A_2:1452289_a_at	798.2	642.1	1056.6	2894.6	794.4	2713.6
Affymetrix:CompositeSequence:Mouse430A_2:1452290_at	417.1	2889.8	2518	614.4	225.8	1644.8
Affymetrix:CompositeSequence:Mouse430A_2:1452291_at	5280	9739.2	127.4	5363.1	4666.5	3925.5
Affymetrix:CompositeSequence:Mouse430A_2:1452292_at	579.3	608.6	112.7	152.6	599.6	855.3
Affymetrix:CompositeSequence:Mouse430A_2:1452293_at	1324.2	1717.1	3601.8	1322.4	3771	989.4
Affymetrix:CompositeSequence:Mouse430A_2:1452294_at	462.1	40.6	49.9	125.2	61.8	490.9
Affymetrix:CompositeSequence:Mouse430A_2:1452295_at	74.2	160.5	282.5	179.1	150.3	273.1
Affymetrix:CompositeSequence:Mouse430A_2:1452296_at	339.1	1706.2	62.7	65.1	666.2	842.3
Affymetrix:CompositeSequence:Mouse430A_2:1452297_at	78	720.6	75.5	106.3	155.6	381.1
Affymetrix:CompositeSequence:Mouse430A_2:1452298_a_at	73.3	201.1	948	727.8	149.2	822.6
Affymetrix:CompositeSequence:Mouse430A_2:1452299_at	2046.1	24.4	1074.5	1475.1	1126.2	23.9
Affymetrix:CompositeSequence:Mouse430A_2:1452300_at	403.7	565.7	65.7	46.5	740.9	47.4
Affymetrix:CompositeSequence:Mouse430A_2:1452301_at	766.6	608.2	2433.3	331.6	413.7	736.3
Affymetrix:CompositeSequence:Mouse430A_2:1452302_at	884.6	134.9	1507.1	1643	764	1370.6
Affymetrix:CompositeSequence:Mouse430A_2:1452303_at	2515.8	2533.3	1869.7	4913.3	3292.1	2328.1
Affymetrix:CompositeSequence:Mouse430A_2:1452304_a_at	662.2	252.3	996.2	852	343.6	91
Affymetrix:CompositeSequence:Mouse430A_2:1452305_s_at	413.5	1848.4	310.1	2204.7	3321.5	385.3
Affymetrix:CompositeSequence:Mouse430A_2:1452306_at	1069.7	371.6	1270	1183.8	1885	1953.3
Affymetrix:CompositeSequence:Mouse430A_2:1452307_at	40	920.8	1429.6	2693.4	271.5	1229.2
Affymetrix:CompositeSequence:Mouse430A_2:1452308_a_at	140.2	1623.4	103.6	3467.5	2259.8	734.9
Affymetrix:CompositeSequence:Mouse430A_2:1452309_at	39.6	507.7	698.2	1068.8	137.9	1133.1
Affymetrix:CompositeSequence:Mouse430A_2:1452310_at	3596.4	85.4	794.6	2123	8290.8	154.6
Affymetrix:CompositeSequence:Mouse430A_2:1452311_at	430.1	278.9	179.9	81.1	641.6	440.4
Affymetrix:CompositeSequence:Mouse430A_2:1452312_at	811.3	1240.8	911	1308.8	230	1095
Affymetrix:CompositeSequence:Mouse430A_2:1452313_at	4352.4	6092	4292.2	2856.1	2309.2	5576.6
Affymetrix:CompositeSequence:Mouse430A_2:1452314_at	23.8	1243.3	1908.2	99.7	1456.3	731.7
Affymetrix:CompositeSequence:Mouse430A_2:1452315_at	1510.6	1451.5	3442.7	3314.9	7743.2	1744.8
Affymetrix:CompositeSequence:Mouse430A_2:1452316_at	4167.3	5315.1	1708	1010.2	5311	4270.7
Affymetrix:CompositeSequence:Mouse430A_2:1452317_at	128.9	76.8	3055.8	1489.6	429.9	1573.5
Affymetrix:CompositeSequence:Mouse430A_2:1452318_a_at	128.5	1292	818.6	1018.4	167.2	233.9
Affymetrix:CompositeSequence:Mouse430A_2:1452319_at	1553.8	2285.3	497.1	1066.7	865.4	1672.2
Affymetrix:CompositeSequence:Mouse430A_2:1452320_at	939.5	49	869.9	94.2	1624.9	207.2
Affymetrix:CompositeSequence:Mouse430A_2:1452321_at	2071	1089.8	4591.8	5073.5	4525.3	7338.9
Affymetrix:CompositeSequence:Mouse430A_2:1452322_a_at	6998.9	1863.3	6220.2	7244.3	5272.9	5160.5
Affymetrix:CompositeSequence:Mouse430A_2:1452323_at	879.1	202	127.3	1794.5	234	173.7
Affymetrix:CompositeSequence:Mouse430A_2:1452324_at	6968.4	2588.8	1466.2	3055.5	434.4	1690.8
Affymetrix:CompositeSequence:Mouse430A_2:1452325_at	124.1	249.6	328.4	265.1	96.9	152.8
Affymetrix:CompositeSequence:Mouse430A_2:1452326_at	130.4	72.6	287.4	229.2	139.8	1304.5
Affymetrix:CompositeSequence:Mouse430A_2:1452327_at	1841.3	1030.1	1614.1	1228.4	3064.5	1927.3
Affymetrix:CompositeSequence:Mouse430A_2:1452328_s_at	1771.8	2009.2	453.9	2433.3	1120.9	2999
Affymetrix:CompositeSequence:Mouse430A_2:1452329_at	1652	920.7	1899.1	1595.3	585.8	1314.7
Affymetrix:CompositeSequence:Mouse430A_2:1452330_a_at	64.5	57.2	1322	772.7	2658.6	534
Affymetrix:CompositeSequence:Mouse430A_2:1452331_s_at	50.9	19.7	93.6	591.6	1518	16.6
Affymetrix:CompositeSequence:Mouse430A_2:1452332_at	149.6	19.3	1401.8	29.3	32	16
Affymetrix:CompositeSequence:Mouse430A_2:1452333_at	5426.2	3200.6	137	5897.2	8183.2	265.6
Affymetrix:CompositeSequence:Mouse430A_2:1452334_at	25.4	55.4	782.5	482.2	1209.1	591.5
Affymetrix:CompositeSequence:Mouse430A_2:1452335_at	3212.5	2182.9	1128.6	2857.1	6127.2	1619.5
Affymetrix:CompositeSequence:Mouse430A_2:1452336_at	73.9	27.2	149.6	34.8	82.6	109.1
Affymetrix:CompositeSequence:Mouse430A_2:1452337_at	110.7	93	968.5	162.7	62.2	43.1
Affymetrix:CompositeSequence:Mouse430A_2:1452338_s_at	3403.3	4553.1	202.2	1543.7	150.3	167.5
Affymetrix:CompositeSequence:Mouse430A_2:1452339_at	1193.3	1738.4	2227.1	4539.2	1140.1	3728
Affymetrix:CompositeSequence:Mouse430A_2:1452340_at	887.7	388.9	38.2	617.7	498.1	1193.7
Affymetrix:CompositeSequence:Mouse430A_2:1452341_at	1346.3	231.2	75.6	2307.5	338.9	1021.5
Affymetrix:CompositeSequence:Mouse430A_2:1452342_at	143.5	546.4	469.8	417.2	1095.8	199.7
Affymetrix:CompositeSequence:Mouse430A_2:1452343_at	722.4	1558.3	3747.8	1967.7	2313.4	174.4
Affymetrix:CompositeSequence:Mouse430A_2:1452344_at	1811.7	4387.7	51.9	1002.9	890.5	920.7
Affymetrix:CompositeSequence:Mouse430A_2:1452345_at	81	831.3	146.8	4540.6	1101.2	991.4
Affymetrix:CompositeSequence:Mouse430A_2:1452346_at	36.6	627.2	48.7	29.9	1158	35.6
Affymetrix:CompositeSequence:Mouse430A_2:1452347_at	219	1268.9	1298.2	2325.9	1440.6	3884.9
Affymetrix:CompositeSequence:Mouse430A_2:1452348_s_at	9737.7	8670.5	6996.3	9963.8	6877.7	8972.7
Affymetrix:CompositeSequence:Mouse430A_2:1452349_x_at	4848.8	3556.9	3528.2	4352.3	3319.2	5128
Affymetrix:CompositeSequence:Mouse430A_2:1452350_at	1886.2	1737.6	7144	6376.8	1922.7	1583.1
Affymetrix:CompositeSequence:Mouse430A_2:1452351_at	1710.4	675.4	2393	1428.4	1939.6	1222.5
Affymetrix:CompositeSequence:Mouse430A_2:1452352_at	299	1266.2	836.4	416.1	717.8	174.7
Affymetrix:CompositeSequence:Mouse430A_2:1452353_at	5677.3	512.6	4674.6	4956.1	1251.5	1767.5
Affymetrix:CompositeSequence:Mouse430A_2:1452354_at	510.1	431.8	1876.1	569.7	417.4	124.9
Affymetrix:CompositeSequence:Mouse430A_2:1452355_at	71.9	73.2	68.4	140.2	366.4	62.6
Affymetrix:CompositeSequence:Mouse430A_2:1452356_at	619	1714.6	52.2	1482.7	69.6	743.6
Affymetrix:CompositeSequence:Mouse430A_2:1452357_at	61.7	30	906.5	249.2	1631.4	588.1
Affymetrix:CompositeSequence:Mouse430A_2:1452358_at	273.8	671.1	74.6	636.7	26.1	1331.6
Affymetrix:CompositeSequence:Mouse430A_2:1452359_at	2967.8	3122.1	1347.7	2739.1	2884.7	6355.8
Affymetrix:CompositeSequence:Mouse430A_2:1452360_a_at	7401.5	2948.5	7780.5	17013.1	16576.2	9666.8
Affymetrix:CompositeSequence:Mouse430A_2:1452361_at	6435.8	157.5	8243.1	4053.8	450.7	97.9
Affymetrix:CompositeSequence:Mouse430A_2:1452362_at	45.9	1097.3	155.3	756.9	40.4	1245.1
Affymetrix:CompositeSequence:Mouse430A_2:1452363_a_at	5853.5	83.9	2542	2306.4	1596.3	153.3
Affymetrix:CompositeSequence:Mouse430A_2:1452364_at	3055.9	1993	298.1	708.7	1493.2	2211.3
Affymetrix:CompositeSequence:Mouse430A_2:1452365_at	1070.6	214.1	109.3	1626.4	344.2	205.5
Affymetrix:CompositeSequence:Mouse430A_2:1452366_at	299.4	673.4	578.5	100.1	126.2	183.6
Affymetrix:CompositeSequence:Mouse430A_2:1452367_at	3021.2	1342.5	428.1	2105.7	635.2	1968.1
Affymetrix:CompositeSequence:Mouse430A_2:1452368_at	1233.6	1781.9	1837.3	2227.2	729.9	1096.8
Affymetrix:CompositeSequence:Mouse430A_2:1452369_at	85.5	48.8	847.1	1149	1639.9	52.7
Affymetrix:CompositeSequence:Mouse430A_2:1452370_s_at	175.7	90.4	1750.8	129.2	546.5	126.2
Affymetrix:CompositeSequence:Mouse430A_2:1452371_at	17818.5	22633.7	12284.6	14649.6	17671.4	15878.1
Affymetrix:CompositeSequence:Mouse430A_2:1452372_at	1424.6	1396.1	666.6	3381.3	6493.3	298.5
Affymetrix:CompositeSequence:Mouse430A_2:1452373_at	758.5	982.9	1655.4	618.5	1739.3	952.4
Affymetrix:CompositeSequence:Mouse430A_2:1452374_at	4836.6	3313.2	2679	4221.6	4173.4	457.8
Affymetrix:CompositeSequence:Mouse430A_2:1452375_at	1037	186.6	1347.2	204.6	289.7	185.9
Affymetrix:CompositeSequence:Mouse430A_2:1452376_at	115.9	110.5	82	55.9	837.9	871.6
Affymetrix:CompositeSequence:Mouse430A_2:1452377_at	2206.7	1610.9	1770	1036	3186.8	1601.1
Affymetrix:CompositeSequence:Mouse430A_2:1452378_at	20849.9	12741.2	10640.1	13044.7	21341.3	30452.8
Affymetrix:CompositeSequence:Mouse430A_2:1452379_at	1142.3	2001.4	698.8	5074.4	492.6	2476.4
Affymetrix:CompositeSequence:Mouse430A_2:1452380_at	434.6	511.3	1307.4	60.4	1177.2	1128.5
Affymetrix:CompositeSequence:Mouse430A_2:1452381_at	40.8	83	249	160.8	567.4	296.9
Affymetrix:CompositeSequence:Mouse430A_2:1452382_at	10	570.2	1293.3	40	1075.2	25.5
Affymetrix:CompositeSequence:Mouse430A_2:1452383_at	6.2	943.3	1718.6	317	755.5	845.1
Affymetrix:CompositeSequence:Mouse430A_2:1452384_at	36.5	30.6	87.2	82	67.6	86.3
Affymetrix:CompositeSequence:Mouse430A_2:1452385_at	194	12.9	881.4	320.2	50.1	36.7
Affymetrix:CompositeSequence:Mouse430A_2:1452386_at	201.7	756.3	209.7	647.8	741.3	47.7
Affymetrix:CompositeSequence:Mouse430A_2:1452387_a_at	2024.6	682.3	1433.8	1270.7	523.6	2946.7
Affymetrix:CompositeSequence:Mouse430A_2:1452388_at	223.1	676.3	398	40.9	88.4	29.2
Affymetrix:CompositeSequence:Mouse430A_2:1452389_at	8718.2	9207.9	3722.8	2783.6	2155	79.5
Affymetrix:CompositeSequence:Mouse430A_2:1452390_at	1348.7	980	433.4	577.4	2030.7	327.6
Affymetrix:CompositeSequence:Mouse430A_2:1452391_at	169	857.8	365.9	1553.2	2018.1	1033.1
Affymetrix:CompositeSequence:Mouse430A_2:1452392_a_at	297.1	117.8	129.5	113.3	58.1	342
Affymetrix:CompositeSequence:Mouse430A_2:1452393_at	13249	4028.1	3572.1	3165.1	3421.3	1825.5
Affymetrix:CompositeSequence:Mouse430A_2:1452394_at	948.6	1124.9	2420.7	1968.4	2980.6	4263.7
Affymetrix:CompositeSequence:Mouse430A_2:1452395_at	10747.9	2079	5454.7	5486.1	2714	5131
Affymetrix:CompositeSequence:Mouse430A_2:1452396_at	4585	3071.6	3772.5	3698.7	3819.6	3632
Affymetrix:CompositeSequence:Mouse430A_2:1452397_at	5056.9	2486.1	3065.8	5493	5632.7	6774.8
Affymetrix:CompositeSequence:Mouse430A_2:1452398_at	236.1	503.4	32.9	84.1	346.2	45.6
Affymetrix:CompositeSequence:Mouse430A_2:1452399_at	839.5	135	2749.9	1448.2	492.9	447.2
Affymetrix:CompositeSequence:Mouse430A_2:1452400_a_at	1200.5	912.3	2283.8	820.2	2964.9	1553.8
Affymetrix:CompositeSequence:Mouse430A_2:1452401_at	37824.2	48755	41029.3	29019.2	36921.9	42338.8
Affymetrix:CompositeSequence:Mouse430A_2:1452402_at	254.6	917	34.2	128	260	1250.8
Affymetrix:CompositeSequence:Mouse430A_2:1452403_a_at	2700.5	266	402.6	504.4	1772.5	3951.3
Affymetrix:CompositeSequence:Mouse430A_2:1452404_at	756.9	1562.1	1746.5	116.1	354.9	1421.3
Affymetrix:CompositeSequence:Mouse430A_2:1452405_x_at	60811	54332.5	30355.5	23129.6	8262.2	944.9
Affymetrix:CompositeSequence:Mouse430A_2:1452406_x_at	72341.6	94439.6	63216.4	66328	109926.3	76501.8
Affymetrix:CompositeSequence:Mouse430A_2:1452407_at	41	46.6	893.2	53.2	206.4	46
Affymetrix:CompositeSequence:Mouse430A_2:1452408_at	432.9	341.6	39.9	803.8	55.1	193.3
Affymetrix:CompositeSequence:Mouse430A_2:1452409_at	4281.1	424.2	429	3712.7	2936.3	3774
Affymetrix:CompositeSequence:Mouse430A_2:1452410_a_at	469.2	985.3	399.5	1385.1	4946.8	5475.3
Affymetrix:CompositeSequence:Mouse430A_2:1452411_at	1402	186.9	680	956.6	71.1	458.8
Affymetrix:CompositeSequence:Mouse430A_2:1452412_at	109.7	321.8	991.7	462.7	981.1	420.8
Affymetrix:CompositeSequence:Mouse430A_2:1452413_at	462.8	1298.2	823.6	153.1	2110.6	27.6
Affymetrix:CompositeSequence:Mouse430A_2:1452414_s_at	2523.6	3813.8	4263.3	7741.6	2564.7	3527.9
Affymetrix:CompositeSequence:Mouse430A_2:1452415_at	163.6	838.7	181	337.8	232.2	393.8
Affymetrix:CompositeSequence:Mouse430A_2:1452416_at	3656.6	4998.7	1531.6	4888.1	6036.2	1286.6
Affymetrix:CompositeSequence:Mouse430A_2:1452417_x_at	92.3	1053.4	3708.3	4385.2	5173.9	4444.1
Affymetrix:CompositeSequence:Mouse430A_2:1452418_at	11366	4762.2	6290.3	9647.4	15017.9	11204.3
Affymetrix:CompositeSequence:Mouse430A_2:1452419_at	1124.8	95.8	1495.7	1874	1557.1	1258
Affymetrix:CompositeSequence:Mouse430A_2:1452420_at	910.1	1339.2	1979.3	2148.9	2097	1597.7
Affymetrix:CompositeSequence:Mouse430A_2:1452421_at	937.2	44.2	90.5	1766.1	606	1370.2
Affymetrix:CompositeSequence:Mouse430A_2:1452422_a_at	11757.3	7321	12227.8	9091.8	7223.1	13346.6
Affymetrix:CompositeSequence:Mouse430A_2:1452423_at	15.1	415.2	94	60.8	662.2	48.7
Affymetrix:CompositeSequence:Mouse430A_2:1452424_at	25.8	189.1	274.5	29.8	446.3	297.7
Affymetrix:CompositeSequence:Mouse430A_2:1452425_at	3114	4963.5	2588.9	3059.7	2148.3	601.7
Affymetrix:CompositeSequence:Mouse430A_2:1452426_x_at	1508.6	2899.1	3710.8	3724.1	2944.1	3585.2
Affymetrix:CompositeSequence:Mouse430A_2:1452427_s_at	1107.2	222.9	251	757.4	526.7	491.2
Affymetrix:CompositeSequence:Mouse430A_2:1452428_a_at	119394.3	123570.3	97391.2	99678.2	101720.8	76172.1
Affymetrix:CompositeSequence:Mouse430A_2:1452429_s_at	5010.1	2577	4851.1	2867.5	4292.9	1908.7
Affymetrix:CompositeSequence:Mouse430A_2:1452430_s_at	1468.1	2099.3	1589.6	1067.8	821.5	828.3
Affymetrix:CompositeSequence:Mouse430A_2:1452431_s_at	830.1	28192.1	31777.9	50519.4	67766.4	83330.3
Affymetrix:CompositeSequence:Mouse430A_2:1452432_at	1303.6	320.8	55.1	330.8	3894	2041.5
Affymetrix:CompositeSequence:Mouse430A_2:1452433_at	21285.2	13947.1	14505.4	17221.7	28171.6	15678
Affymetrix:CompositeSequence:Mouse430A_2:1452434_s_at	1392.4	1050	867	1360	1184	637.3
